,137,247,311,444,700,727,750,1003,1125,1727,1775,1978,1983,1990,2022,2082,2083,2088,2092,2094,2099,2118,2130,2153,2159,2160,2161,2162,2170,2179,2182,2187,2216,2249,2265,2266,2267,2284,2351,2366,2369,2370,2375,2405,2435,2441,2471,2474,2477,2478,2519,2520,2541,2554,2576,2578,2585,2662,2678,2708,2732,2749,2754,2756,2764,2767,2771,2789,2801,2802,2803,2818,2895,2907,2955,2972,2973,3009,3016,3042,3059,3108,3114,3121,3151,3152,3157,3219,3241,3261,3305,3308,3324,3331,3333,3339,3342,3345,3348,3365,3373,3380,3385,3386,3397,3406,3410,3440,3446,3454,3463,3476,3478,3494,3510,3517,3519,3559,3637,3639,3657,3672,3676,3690,3696,3702,3715,3749,3759,3763,3784,3825,3826,3869,3878,3883,3899,3902,3948,3957,3958,3961,3964,3998,4011,4054,4075,4086,4091,4114,4158,4168,4170,4171,4173,4174,4178,4184,4189,4192,4195,4197,4205,4211,4212,4236,4409,4436,4440,4449,4456,4485,4493,4497,4499,4510,4539,4543,4583,4585,4594,4595,4634,4679,4725,4735,4740,4775,4810,4828,4829,4845,4891,4893,4915,4932,4946,4991,4999,5002,5029,5035,5070,5071,5073,5078,5090,5095,5152,5206,5210,5212,5245,5253,5291,5358,5379,5381,5391,5394,5401,5403,5426,5452,5453,5468,5479,5487,5526,5533,5556,5578,5591,5596,5656,5665,5717,5719,5732,5734,5743,5746,5754,5757,5775,5780,5852,5920,5961,5994,6005,6013,6018,6058,6215,6251,6256,6279,6322,8226,9433,9444,9642,9651,9878,9880,10531,10917,12035,12620,13109,14969,15209,16078,16362,16850,18283,18381,20279,21319,25419,27661,28417,29029,29327,30323,30751,31307,31401,31703,32798,33255,33613,33741,34312,35370,36294,36462,36523,37464,37542,37720,38904,39042,39147,39186,41684,41693,41781,41867,42113,42890,43672,43815,44093,47320,47811,50294,50599,51263,51634,53232,54454,54687,54746,55245,55283,55891,56959,57363,57469,59768,60164,60198,60464,60490,60606,60613,60648,60726,60795,60825,60843,60846,60852,60855,60857,60860,60871,60877,60953,60961,62886,62959,64147,65016,65028,65856,65863,65866,65981,65999,68740,68844,71158,71301,71329,71360,71384,71616,72081,73303,74989,77992,77993,82146,82148,82153,84029,92253,104758,104865,107807,108150,110634,110635,115237,115355,119182,119607,121396,121892,123606,123619,123631,124087,125017,126941,129211,129228,132971,134018,134780,145068,146570,148121,148192,148211,149096,149436,150311,150610,151075,151171,153994,156391,158781,159269,166548,174174,176870,193962,208898,208902,208908,213039,213046,216235,216239,216326,219024,219078,259331,387447,392622,439693,441290,441314,441335,441383,443872,444036,445643,446155,446156,446157,446541,446596,447043,449171,449193,451668,460612,464205,477468,489181,644241,667490,969472,1548943,2724385,3000226,3001028,3001055,3002977,3010818,3011155,3033637,3033825,3034010,3036505,3052762,3062316,3081361,3083544,4369359,4659569,5277135,5280360,5280453,5280754,5281004,5281006,5281037,5281040,5281042,5281071,5281078,5281081,5281104,5282226,5282379,5284513,5284543,5284549,5284569,5284570,5284603,5284604,5284627,5288783,5288826,5311027,5311066,5311067,5311068,5311181,5311221,5311304,5311309,5312125,5328940,5329102,5359476,5360373,5360515,5360696,5362065,5362129,5362440,5388906,5479529,5479530,5479537,5481173,5484727,5486971,5487301,5493381,5493444,5742673,6323490,6335986,6436173,6451164,6915944,6917715,6918140,6918204,6918296,6918365,6918456,6918493,6918537,6918554,6918558,6918670,9552079,9571107,9690109,9854073,9854489,9865528,9868491,9869929,9871419,9875401,9926791,10096344,10113978,10182969,10184653,10220503,10324367,10482134,11167602,11238823,11243969,11304743,11450633,11499245,11556711,11561674,11626560,11707110,11949646,15951529,16004692,16129704,16220172,23652731,24776445,24812758,24821094,24826799,24965990,25074470,25077649,25151504,42611257,44462760,54671203,54686904
137,1,0.103448276,0.225806452,0.019607843,0.076923077,0,0.243243243,0.022222222,0.042424242,0,0.024752475,0.050505051,0.045977011,0.022222222,0.06122449,0.027173913,0.061728395,0.114035088,0.029850746,0.0125,0.055335968,0.011363636,0.02247191,0.036363636,0.056603774,0.029288703,0.04296875,0.040201005,0.026923077,0.002421308,0.06122449,0.003759398,0.036764706,0.050761421,0.009756098,0.212765957,0.029255319,0.123893805,0.021108179,0.038461538,0.038910506,0.02247191,0.03030303,0.032142857,0.02994012,0.035,0.046728972,0.046808511,0.037593985,0.049586777,0.032520325,0.014388489,0.02173913,0.021621622,0.06779661,0.073684211,0.021691974,0.008379888,0.034759358,0.083769634,0.026923077,0.076335878,0.037533512,0.042424242,0.046979866,0,0.026315789,0.037974684,0.030888031,0.038910506,0.040983607,0.024822695,0.016528926,0.040983607,0.011764706,0.025316456,0.036,0.228915663,0.03196347,0.038910506,0.032786885,0.015243902,0.021276596,0.157142857,0.023913043,0.035,0.023593466,0.022988506,0.040201005,0.012345679,0.011111111,0.083700441,0.0433213,0.068322981,0.024390244,0.012048193,0.016129032,0.030674847,0.015918958,0.019083969,0.04296875,0.035842294,0.058823529,0.015209125,0.014705882,0,0.033846154,0.069565217,0.172413793,0.044198895,0.073863636,0.029310345,0.026639344,0.024822695,0.024822695,0.007936508,0.084615385,0.040345821,0.00990099,0.061728395,0.022222222,0.044444444,0.048780488,0.040983607,0.033613445,0.03654485,0.05,0.027027027,0.02994012,0,0.013089005,0.029850746,0.067010309,0.050505051,0.019607843,0.024390244,0.009756098,0.003759398,0.05,0.034759358,0.020746888,0.026143791,0.024822695,0.0625,0.029288703,0.017857143,0.070588235,0.044444444,0,0.026315789,0.036144578,0.056074766,0.02295082,0.045454545,0.096774194,0.011764706,0.017857143,0.041474654,0.018181818,0.014035088,0.105263158,0.019607843,0.041474654,0.005319149,0.035019455,0.024752475,0.068322981,0.054054054,0.050909091,0.019891501,0.006451613,0.018181818,0.015209125,0.023913043,0.022222222,0.052238806,0.058608059,0.03196347,0.040345821,0.026923077,0.026315789,0.047058824,0.028490028,0.02266289,0.05,0.027522936,0.071090047,0.146067416,0.033112583,0.027173913,0.037037037,0.061728395,0.066420664,0.029850746,0.026315789,0.053291536,0.024752475,0.008849558,0.018181818,0.023809524,0.030674847,0.017035775,0.014388489,0.017857143,0.028384279,0.03196347,0.026923077,0.07253886,0.030634573,0,0.029850746,0.025454545,0.055214724,0.016129032,0.010071942,0.041474654,0.037533512,0.021276596,0.020746888,0.058333333,0.029850746,0.04,0.078125,0.021276596,0.011111111,0.032786885,0.106382979,0.033112583,0.181818182,0.025568182,0.014035088,0.029288703,0.032989691,0.011441648,0.036697248,0.180327869,0.015421115,0.021201413,0.028469751,0.058333333,0.035,0.050505051,0.055555556,0.056074766,0.037974684,0.03030303,0.074626866,0.050909091,0.285714286,0.047101449,0.051162791,0.060344828,0.054744526,0.05,0.021113244,0.03030303,0.036697248,0.040201005,0.186046512,0.040247678,0.036649215,0.023809524,0.027687296,0.042372881,0.034759358,0.03271028,0.021762786,0.083333333,0.191176471,0.021201413,0.054744526,0.003947888,0.032989691,0.039568345,0.015306122,0.018181818,0.026315789,0.021691974,0.029850746,0.021691974,0.011111111,0.017857143,0.033846154,0.021108179,0.021621622,0.027816412,0.019607843,0.035,0.032418953,0.030503979,0.037037037,0.044917258,0.046728972,0.040201005,0.07253886,0.029850746,0.013333333,0.01241535,0.00726257,0.029288703,0.017751479,0.0096,0.157142857,0.040247678,0.038910506,0.025522042,0.029288703,0.026525199,0.009708738,0.030503979,0,0.030959752,0.026194145,0.02295082,0.154545455,0.007761966,0.026923077,0.043126685,0.036144578,0.028384279,0.044444444,0.03030303,0.028384279,0.032894737,0.02173913,0.033009709,0.006644518,0.036,0.030864198,0.021108179,0.021621622,0.060344828,0.020366599,0.05952381,0.042821159,0.019607843,0.051282051,0.06779661,0.046728972,0.081339713,0.028384279,0.014388489,0.050314465,0.04518664,0.045454545,0.028469751,0.042372881,0.040816327,0.022260274,0.04,0.043478261,0.014705882,0.007761966,0.030634573,0.043478261,0.024350649,0.038910506,0.021201413,0.015748031,0.012833169,0.031078611,0.017015707,0.033112583,0.0433213,0.166666667,0.027906977,0.01843318,0.018292683,0.061538462,0.01510574,0.008671329,0.045945946,0.046376812,0.073863636,0.040322581,0.02266289,0.044198895,0.02244898,0.005908419,0.046808511,0.043137255,0.010403121,0.061764706,0.013121547,0.024013722,0.03271028,0.032989691,0.078358209,0.013452915,0.011363636,0.239130435,0.034883721,0.047101449,0.003215434,0.012121212,0.038910506,0.050761421,0.042513863,0.027295285,0.042424242,0.028490028,0.026923077,0.076190476,0,0.026315789,0.039538715,0.012355212,0.047058824,0.040345821,0.03826087,0.026143791,0.025454545,0.07253886,0.01510989,0.030634573,0.023809524,0.02919708,0.048780488,0.006294964,0.029288703,0.011441648,0.00729927,0.014360313,0.067010309,0.01618929,0.020718232,0.017741935,0.027906977,0.007575758,0.10106383,0.012224939,0.061797753,0.03271028,0.032418953,0.016935484,0.024752475,0.012328767,0.049586777,0.035,0.010622155,0.039735099,0.029310345,0.013664596,0.021691974,0.023593466,0.018050542,0.082397004,0.032733224,0.005166052,0.034883721,0.02266289,0.026315789,0.089473684,0.045454545,0.006622517,0.033846154,0.003875969,0,0.029255319,0.072289157,0.00928998,0.026315789,0.046979866,0.042372881,0.017391304,0.012531328,0.012345679,0.042372881,0.025,0.021035599,0.021108179,0.053291536,0.02173913,0.012903226,0.033846154,0.040201005,0.036697248,0.028747433,0.056603774,0.026143791,0.004736695,0.026639344,0.051630435,0.042035398,0.01783591,0.00625,0.040247678,0.04375,0.051181102,0.023913043,0.021035599,0.034883721,0.048780488,0.012987013,0.04296875,0.045454545,0.074235808,0.066420664,0.08097166,0.015209125,0.026143791,0.042372881,0.030634573,0.028384279,0.034759358,0.007142857,0.046376812,0.030864198,0.037356322,0.07037037,0.027687296,0.009090909,0.025522042,0.019704433,0.005689278,0.066666667,0.036697248,0.042035398,0.048997773,0.020895522,0.010071942,0.047393365,0.029366306,0.04109589,0.027818448,0.045929019,0.109756098,0.04296875,0.012224939,0.027777778,0.044345898,0.006472492,0.048101266,0.004926108,0.002421308,0.049418605,0.06122449,0.048101266,0.024937656,0.014450867,0.010071942,0.043352601,0.017199017,0.047058824,0.04,0.019480519,0.024539877,0.017035775,0.048101266,0.024752475,0.007250418,0.021834061,0.042821159,0.021113244,0.025773196,0.015243902,0.035128806,0.039568345,0.02601626,0.00804829,0.036458333,0.010152284,0.06779661,0.029325513,0.022368421,0.008944544,0.013559322,0.021201413,0.020366599,0.046728972,0.045977011,0.014147431,0.019157088,0.015086207,0.010071942,0.020366599,0.007575758,0.017208413,0.002848287,0.016091954,0.037558685,0.010443864,0.016227181,0.02173913,0.01171875,0.021113244,0.005585344,0.005469263,0.01242236,0.018050542,0.006379585,0.021113244,0.022805017
247,0.103448276,1,0.06,0.034965035,0.03030303,0,0.1875,0.027027027,0.006134969,0,0.005050505,0.030508475,0.0375,0.027027027,0.01369863,0.011173184,0.037974684,0.017094017,0.009950249,0.013888889,0.015686275,0.01171875,0,0.029126214,0.012345679,0.017094017,0.015686275,0.01754386,0,0.004950495,0.020689655,0.01171875,0,0.025773196,0.010152284,0.06,0.010666667,0.053097345,0.010666667,0.028169014,0.01171875,0.185714286,0.014018692,0.014440433,0,0.015306122,0.012345679,0.017094017,0.007444169,0,0.043859649,0.012750455,0.00907441,0.005555556,0.052325581,0.010752688,0.004338395,0,0.016085791,0.031088083,0.003875969,0.031007752,0.007978723,0.006134969,0.009966777,0,0.013333333,0.017094017,0.015686275,0.015686275,0,0.007168459,0.012765957,0,0,0.089552239,0.005228758,0.032967033,0.018691589,0.003875969,0.016853933,0.00152207,0.009230769,0.073529412,0.002164502,0.009950249,0.005424955,0.007782101,0.005050505,0.004219409,0.012195122,0.034782609,0.003571429,0.006134969,0.021806854,0.025,0.016853933,0.009230769,0.007256894,0.003875969,0.027777778,0.018115942,0.015873016,0.003875969,0.015306122,0,0.015479876,0.017094017,0.068181818,0.005555556,0.040229885,0.017271157,0.00407332,0.029304029,0.010791367,0,0.023076923,0.011461318,0,0,0.027027027,0.072580645,0.031446541,0,0.017094017,0.016722408,0.031446541,0.005758157,0.01863354,0,0.021563342,0.015306122,0.015306122,0.016722408,0,0.006134969,0.015306122,0,0.015479876,0.010666667,0.004219409,0.004338395,0.007168459,0.010752688,0.004219409,0.029126214,0.0375,0.023076923,0.015873016,0.020689655,0.006134969,0.009259259,0.016722408,0.020512821,0.032967033,0.025,0.029126214,0.013953488,0.003058104,0.010791367,0.028409091,0.027777778,0.013953488,0,0.005758157,0.015306122,0.025,0.006802721,0.014440433,0.003610108,0.04964539,0.021806854,0.027777778,0.022075055,0.025252525,0.007575758,0.014440433,0.009259259,0.020231214,0.015686275,0.016722408,0.015686275,0.002840909,0.014367816,0.005555556,0,0.038095238,0.068181818,0.020689655,0.011173184,0.006134969,0.037974684,0.010791367,0.007444169,0.04964539,0.015479876,0.010152284,0.029126214,0.003058104,0.002645503,0.009230769,0.003407155,0,0,0.010917031,0.018691589,0.007782101,0.025773196,0.006521739,0,0.020512821,0.016453382,0.01863354,0.016853933,0.005797101,0.023474178,0.016085791,0.025,0.012765957,0.008474576,0.007444169,0.034965035,0.015306122,0.003058104,0,0.016853933,0.020689655,0,0.0375,0.002840909,0.010791367,0.017094017,0.018595041,0.00462963,0.018691589,0.103448276,0.008323424,0.018115942,0.014440433,0.017094017,0.030456853,0.013333333,0.029154519,0.018691589,0.008474576,0.010752688,0.185185185,0.014440433,0.073529412,0.025547445,0.018691589,0.025862069,0.029304029,0,0.019455253,0.010752688,0.009259259,0.020100503,0.032967033,0.015479876,0.021505376,0.006134969,0.016313214,0.025862069,0.021563342,0.011655012,0.006486486,0.317460317,0.042857143,0.007168459,0.018115942,0.00217091,0.022821577,0.025547445,0.00170068,0.006134969,0.006802721,0.026607539,0.005050505,0.026607539,0.012195122,0.019230769,0.015479876,0.016085791,0.005555556,0.006887052,0.00330033,0.025252525,0.022670025,0.007863696,0.0234375,0.014018692,0.031446541,0.020512821,0.015306122,0.005050505,0.001912046,0.006795017,0.001949318,0.017094017,0.006134969,0.003220612,0.042857143,0.021806854,0.019685039,0.009302326,0.012765957,0.010666667,0.023569024,0.007863696,0,0.006116208,0.018575851,0,0.034782609,0.006047516,0.01171875,0.021563342,0.006134969,0.013129103,0.015267176,0.021176471,0.024336283,0.019823789,0.012750455,0.013539652,0.003333333,0.007863696,0.014403292,0.029891304,0.016853933,0.021459227,0.008179959,0.019685039,0.012468828,0.020689655,0.008474576,0.02259887,0.015479876,0.028301887,0.006521739,0.007575758,0.012320329,0.025440313,0.025773196,0.014440433,0.021459227,0.010752688,0.008561644,0.006802721,0.009230769,0,0.006047516,0.006521739,0.01863354,0.009724473,0.015686275,0.003571429,0.002645503,0.011928429,0.016453382,0.010512484,0.01369863,0.003571429,0.050632911,0.00462963,0.011655012,0.00407332,0.020512821,0.009230769,0.001112966,0.016085791,0.005698006,0.011173184,0.007978723,0.032163743,0.011173184,0.020703934,0.005943536,0.017094017,0.021442495,0.006544503,0.017291066,0.006206897,0.012027491,0.014018692,0.012320329,0.014440433,0,0.007782101,0.06,0.015686275,0.018115942,0,0.00203252,0.003875969,0.025773196,0.01459854,0.012468828,0.012345679,0.014367816,0.040160643,0.013953488,0,0.013333333,0.009724473,0.00929512,0.007782101,0.020231214,0.010291595,0.006521739,0.010909091,0.015306122,0.005502063,0.022075055,0.01863354,0.016453382,0.012345679,0.002694611,0.004219409,0.00462963,0.007444169,0.007863696,0.015306122,0.003726708,0.008275862,0.001607717,0.011655012,0.003831418,0.015306122,0.004950495,0.016853933,0.009302326,0.012468828,0.008856683,0.005050505,0.006887052,0.008474576,0.030456853,0.00152207,0.010917031,0.020797227,0.007444169,0.022075055,0.022058824,0.018315018,0.036900369,0.01465798,0.00669145,0.052845528,0.002840909,0.01369863,0.020512821,0.020512821,0.002541942,0.009230769,0.001302083,0,0.007978723,0.027777778,0.005315615,0.017595308,0.016722408,0.03030303,0.004341534,0.009220453,0.004219409,0.03030303,0.03030303,0.008090615,0.00530504,0.009230769,0.00907441,0.006521739,0.015479876,0.007444169,0.013953488,0.016494845,0.021806854,0.015350877,0.004466778,0.020703934,0.013368984,0.010917031,0.010727056,0.004786451,0.028213166,0.016494845,0.027777778,0.010917031,0.01465798,0.052845528,0.018817204,0.027027027,0.015686275,0.010152284,0.021459227,0.025547445,0.027777778,0.007782101,0.008714597,0.012765957,0.013129103,0.022075055,0.032697548,0.015267176,0.020231214,0.018595041,0.008571429,0.018115942,0.008090615,0.006116208,0.014018692,0.007444169,0.002622378,0.015479876,0.009259259,0.013129103,0.013129103,0.011928429,0.007256894,0.011655012,0.010752688,0.0234375,0.007256894,0.012320329,0.121621622,0.007782101,0.007444169,0.018543046,0.010917031,0.004324324,0.01754386,0.003088326,0.007444169,0.011461318,0.016722408,0.01754386,0.012437811,0.005797101,0.002890173,0.008571429,0.015,0.015686275,0.014018692,0.010917031,0.020703934,0,0.012468828,0.015306122,0.006155568,0.014619883,0.009950249,0.017475728,0.005119454,0.00304878,0.006960557,0.018115942,0.008090615,0.010245902,0.005119454,0.006837607,0.016853933,0.014619883,0.003916449,0.003610108,0.005656109,0.007168459,0.008179959,0.006134969,0.012195122,0.005943536,0.011583012,0.006521739,0.005797101,0.00203252,0.009633911,0.001912046,0.0010041,0.026004728,0.009302326,0.002645503,0.00203252,0.001801802,0.005228758,0.009633911,0.00156041,0.001528051,0.00343879,0.00907441,0.00483871,0.017475728,0.01368301
311,0.225806452,0.06,1,0.015384615,0.012048193,0,0.073170732,0.035294118,0.054187192,0,0.041841004,0.056716418,0.031007752,0.035294118,0.036649215,0.03125,0.080808081,0.157534247,0.029345372,0.008196721,0.058219178,0.023178808,0.023076923,0.026315789,0.05,0.028571429,0.065517241,0.04587156,0.023178808,0.011086475,0.081967213,0.013114754,0.022346369,0.041841004,0.033195021,0.190839695,0.03125,0.104575163,0.014184397,0.016528926,0.026578073,0.023076923,0.063736264,0.024767802,0.023923445,0.050632911,0.064788732,0.043478261,0.048275862,0.030487805,0.024242424,0.016778523,0.028862479,0.022123894,0.040540541,0.066666667,0.021912351,0.01511335,0.028776978,0.087336245,0.069204152,0.063953488,0.03125,0.028846154,0.063063063,0,0.032069971,0.054945055,0.033444816,0.065517241,0.024242424,0.024767802,0.017667845,0.030487805,0.019047619,0.033613445,0.047314578,0.107692308,0.046875,0.047457627,0.084507042,0.026086957,0.027173913,0.14953271,0.026,0.034013605,0.025380711,0.016447368,0.0375,0.024911032,0.099173554,0.107692308,0.031152648,0.049019608,0.041322314,0.029972752,0.03125,0.027173913,0.027624309,0.054607509,0.058219178,0.060897436,0.036363636,0.01980198,0.046218487,0,0.038461538,0.078651685,0.142857143,0.045248869,0.079439252,0.035656402,0.032319392,0.047468354,0.024767802,0.005952381,0.070175439,0.063324538,0,0.064676617,0.035294118,0.033898305,0.059405941,0.030487805,0.032258065,0.038123167,0.06779661,0.037974684,0.038834951,0,0.028776978,0.041841004,0.082608696,0.053571429,0.015384615,0.035616438,0.020491803,0.006514658,0.061797753,0.03874092,0.051094891,0.030120482,0.021604938,0.028571429,0.043478261,0.019607843,0.117647059,0.070175439,0,0.036649215,0.023923445,0.046875,0.032069971,0.033195021,0.11627907,0.023923445,0.019607843,0.034749035,0.021621622,0.021604938,0.074418605,0.03125,0.034749035,0.008733624,0.064935065,0.0375,0.054187192,0.036649215,0.044164038,0.018487395,0.015384615,0.047091413,0.051020408,0.040567951,0.04587156,0.070175439,0.067741935,0.030769231,0.057742782,0.026578073,0.035087719,0.047457627,0.044041451,0.030690537,0.05,0.021621622,0.063492063,0.152,0.020618557,0.03125,0.041322314,0.080808081,0.074675325,0.029345372,0.025906736,0.05,0.02892562,0.006451613,0.024390244,0.021428571,0.035616438,0.02733119,0.016666667,0.019607843,0.030120482,0.030769231,0.04040404,0.046218487,0.040567951,0,0.0375,0.034129693,0.144385027,0.022123894,0.013623978,0.046875,0.054054054,0.035616438,0.047272727,0.049689441,0.029345372,0.064516129,0.106666667,0.021621622,0,0.045248869,0.093922652,0.025906736,0.136752137,0.020253165,0.021604938,0.028571429,0.048262548,0.023255814,0.059288538,0.085714286,0.022779043,0.024767802,0.040880503,0.05625,0.072941176,0.056716418,0.101092896,0.063492063,0.032258065,0.090909091,0.055555556,0.054140127,0.194174757,0.057507987,0.085020243,0.066666667,0.050793651,0,0.045537341,0.090909091,0.059288538,0.05800464,0.090909091,0.05,0.030042918,0.049019608,0.046656299,0.051094891,0.077889447,0.054466231,0.045842217,0.127118644,0.138888889,0.012232416,0.060897436,0.010642491,0.056420233,0.054140127,0.015898251,0.055865922,0.020618557,0.042682927,0.02892562,0.042682927,0.072580645,0.033112583,0.047091413,0.023866348,0.069444444,0.072802198,0.038123167,0.090909091,0.043478261,0.07480315,0.057090239,0.066079295,0.055865922,0.055084746,0.073275862,0.02892562,0.012345679,0.018438178,0.009128631,0.032258065,0.033816425,0.02124431,0.308510638,0.061797753,0.076655052,0.03640257,0.047272727,0.036231884,0.020172911,0.07480315,0,0.080916031,0.039647577,0.020172911,0.149659864,0.009333899,0.01980198,0.088832487,0.023923445,0.036363636,0.063953488,0.038626609,0.042682927,0.066528067,0.023648649,0.043636364,0.009661836,0.03539823,0.036259542,0.03125,0.022123894,0.051094891,0.038240918,0.06185567,0.053117783,0.042105263,0.051094891,0.069444444,0.047091413,0.080645161,0.030120482,0.022346369,0.075247525,0.051282051,0.101769912,0.050793651,0.051094891,0.028571429,0.025682183,0.03125,0.058823529,0.033195021,0.009333899,0.044806517,0.032786885,0.033794163,0.03,0.018461538,0.019002375,0.022988506,0.037671233,0.01992528,0.1,0.040880503,0.127118644,0.043103448,0.014675052,0.020676692,0.050632911,0.047091413,0.008291874,0.056650246,0.057742782,0.064516129,0.03874092,0.046753247,0.054794521,0.044230769,0.015918958,0.043478261,0.074906367,0.017391304,0.066137566,0.024439919,0.032310178,0.047619048,0.042226488,0.110738255,0.015151515,0.016447368,0.3,0.026578073,0.054140127,0.014326648,0.013059701,0.033444816,0.073275862,0.066901408,0.017857143,0.028846154,0.035989717,0.047457627,0.098360656,0,0.032069971,0.061514196,0.025777104,0.036912752,0.057742782,0.068561873,0.036363636,0.053913043,0.055084746,0.020915033,0.040567951,0.043902439,0.048442907,0.059405941,0.014324082,0.043478261,0.014675052,0.006622517,0.017391304,0.050632911,0.015384615,0.028985507,0.016616314,0.040860215,0.015929204,0.101769912,0.029345372,0.069444444,0.043103448,0.055555556,0.025984252,0.046218487,0.010349288,0.076433121,0.070422535,0.014326648,0.049079755,0.050986842,0.026993865,0.05338809,0.052083333,0.048442907,0.107023411,0.036979969,0.013718412,0.051020408,0.028061224,0.047619048,0.064102564,0.02892562,0.013962935,0.047091413,0.009864365,0,0.04379562,0.06185567,0.016254876,0.043478261,0.063063063,0.028571429,0.019178082,0.021172638,0.032258065,0.028571429,0.035971223,0.01969697,0.023866348,0.041322314,0.025380711,0.01183432,0.038461538,0.043478261,0.130801688,0.046242775,0.07082153,0.051229508,0.007178355,0.046242775,0.059259259,0.051229508,0.033371692,0.006519377,0.047091413,0.056420233,0.103571429,0.040567951,0.027480916,0.051020408,0.064516129,0.020172911,0.06185567,0.041841004,0.107692308,0.118243243,0.157303371,0.009803922,0.044806517,0.078651685,0.040567951,0.049079755,0.061881188,0.011049724,0.054973822,0.040229885,0.089189189,0.085245902,0.02435312,0.009985735,0.031982942,0.031674208,0.010017422,0.131736527,0.042801556,0.066528067,0.05338809,0.033881897,0.026206897,0.07079646,0.045790251,0.057090239,0.052333805,0.050290135,0.108333333,0.04040404,0.027027027,0.027603513,0.066528067,0.019230769,0.072941176,0.019488429,0.006622517,0.074666667,0.063063063,0.062937063,0.051094891,0.024793388,0.012244898,0.046753247,0.036363636,0.065517241,0.054466231,0.026,0.075247525,0.012678288,0.050691244,0.0375,0.023255814,0.043478261,0.034013605,0.026833631,0.028985507,0.023121387,0.03640257,0.034375,0.029051988,0.00929368,0.03902439,0.015898251,0.045248869,0.039106145,0.02375,0.016778523,0.020652174,0.060897436,0.020676692,0.035616438,0.064,0.021090909,0.037974684,0.007858546,0.023383769,0.038240918,0.021352313,0.026833631,0.00409562,0.040860215,0.043103448,0.019002375,0.036259542,0.02020202,0.017391304,0.023172906,0.007317073,0.007166124,0.016161616,0.025380711,0.012030075,0.083018868,0.061016949
