3121,SCN7A
3121,SCN8A
3121,SCN9A
3151,DRD2
3151,DRD2
3151,DRD3
3152,ACHE
3152,ACHE
3152,HTR2A
3157,ADRA1A
3157,ADRA1B
3157,ADRA1D
3157,ADRA1D
3157,KCNH2
3157,KCNH6
3157,KCNH7
3219,HRH1
3219,HRH1
3241,ADRA1A
3241,ADRA2A
3241,ADRA2A
3241,HRH1
3241,HRH2
3241,HTR2A
3241,HTR7
3261,GABRA1
3261,GABRA1
3261,GABRA2
3261,GABRA2
3261,GABRA3
3261,GABRA3
3261,GABRA4
3261,GABRA5
3261,GABRA5
3261,GABRA6
3261,GABRB1
3261,GABRB1
3261,GABRB2
3261,GABRB2
3261,GABRB3
3261,GABRB3
3261,GABRD
3261,GABRD
3261,GABRE
3261,GABRE
3261,GABRG1
3261,GABRG1
3261,GABRG2
3261,GABRG2
3261,GABRG3
3261,GABRG3
3261,GABRP
3261,GABRP
3261,GABRQ
3261,GABRR1
3261,GABRR2
3261,GABRR3
3261,GABRR3
3305,ATP6V1A
3305,ATP6V1A
3305,PTPRS
3308,PTGS1
3308,PTGS2
3308,RXRA
3308,RXRA
3331,GRIN2A
3331,GRIN2A
3331,GRIN2B
3331,GRIN3A
3333,CACNA1C
3333,CACNA1D
3333,CACNA1H
3333,CACNA1H
3333,CACNA1S
3333,CACNA2D1
3333,CACNA2D2
3333,CACNB2
3333,CALM1
3333,NR3C2
3333,PDE1A
3333,PDE1B
3333,TNNC1
3333,TNNC2
3339,mmp20
3339,mmp20
3339,PPARA
3342,PTGS1
3342,PTGS1
3342,PTGS2
3345,OPRD1
3345,OPRK1
3345,OPRM1
3345,OPRM1
3348,HRH1
3348,HRH1
3365,ERG11
3365,ERG11
3373,GABRA1
3373,GABRA1
3373,GABRA2
3373,GABRA3
3373,GABRA4
3373,GABRA5
3373,GABRA5
3373,GABRA6
3373,GABRB1
3373,GABRB2
3373,GABRB3
3373,GABRD
3373,GABRE
3373,GABRG1
3373,GABRG2
3373,GABRG2
3373,GABRG3
3373,GABRP
3373,GABRP
3373,GABRQ
3380,GABRA2
3380,GABRA3
3380,GABRA4
3380,GABRA5
3380,GABRA6
3380,TSPO
3380,TSPO
3385,TYMS
3385,TYMS
3386,SLC6A4
3386,SLC6A4
3397,AHR
3397,AR
3397,AR
3406,ADH1A
3406,ADH1B
3406,ADH1B
3406,ADH1C
3406,CAT
3410,ADRB2
3410,ADRB2
3440,CA2
3440,CA2
3440,SLC12A1
3446,ADORA1
3446,CACNA1B
3446,CACNA2D1
3446,CACNA2D2
3446,GRIN1
3446,GRIN2A
3446,GRIN2B
3446,GRIN2C
3446,GRIN2D
3446,GRIN2D
3446,GRIN3A
3446,GRIN3B
3454,TK
3454,TK
3463,PPARA
3463,PPARA
3476,ABCC8
3476,KCNJ1
3476,KCNJ1
3476,KCNJ11
3478,ABCC8
3478,PPARG
3478,PPARG
3510,HTR3A
3510,HTR3A
3517,ADRA2A
3517,ADRA2A
3517,ADRA2B
3519,ADRA2A
3519,ADRA2A
3519,ADRA2B
3559,DRD1
3559,DRD2
3559,DRD2
3559,DRD3
3559,GRIN2B
3559,HTR2A
3637,AOC3
3637,P4HA1
3637,P4HA1
3639,CA1
3639,CA12
3639,CA12
3639,CA2
3639,CA4
3639,CA9
3639,KCNMA1
3639,SLC12A3
3657,RRM1
3657,RRM1
3672,BCL2
3672,CFTR
3672,FABP2
3672,PLAT
3672,PLAT
3672,PPARG
3672,PTGS1
3672,PTGS2
3672,THBD
3676,EGFR
3676,EGFR
3676,SCN10A
3676,SCN5A
3676,SCN9A
3696,ADRA1A
3696,ADRA1B
3696,ADRA1D
3696,CHRM1
3696,CHRM2
3696,CHRM2
3696,CHRM3
3696,CHRM4
3696,CHRM5
3696,DRD1
3696,DRD2
3696,DRD5
3696,HRH1
3696,HTR1A
3696,HTR2A
3696,HTR2C
3696,HTR6
3696,HTR7
3696,KCND2
3696,KCND3
3696,KCNH2
3696,SLC6A2
3696,SLC6A3
3696,SLC6A4
3702,KCNE1
3702,KCNE1
3702,KCNQ1
3715,GLO1
3715,PLA2G2A
3715,PLA2G2A
3715,PPARA
3715,PPARG
3715,PTGDR2
3715,PTGR2
3715,PTGS1
3715,PTGS2
3749,AGTR1
3749,JUN
3749,JUN
3759,MAOA
3759,MAOA
3759,MAOB
3763,ATP2C1
3763,ATP5D
3763,CALM1
3763,GABRA1
3763,GABRA1
3763,GABRA2
3763,GABRA3
3763,GABRA4
3763,GABRA5
3763,GABRA6
3763,GABRB1
3763,GABRB2
3763,GABRB3
3763,GABRD
3763,GABRE
3763,GABRG1
3763,GABRG2
3763,GABRG3
3763,GABRP
3763,GABRP
3763,GABRQ
3763,GLRA1
3763,GRIA1
3763,KCNA1
3784,CACNA1C
3784,CACNA1D
3784,CACNA1H
3784,CACNA1H
3784,CACNA1S
3784,CACNA2D1
3784,CACNA2D2
3784,CACNB2
3825,CXCR1
3825,PTGS1
3825,PTGS1
3825,PTGS2
3826,PTGS1
3826,PTGS1
3826,PTGS2
3869,ADRA1A
3869,ADRA1B
3869,ADRA1D
3869,ADRB1
3869,ADRB2
3869,ADRB2
3878,SCN2A
